autor,partido,uf,discurso,data,id_sessao
LUIS MIRANDA,DEM,DF,"Sr. Presidente, há pouco a Esquerda se manifestou dizendo que o Ministro Mandetta, da Saúde, cometeu um crime ao liberar 1 bilhão para a saúde pública no nosso País. Como podem, sabendo que os nossos hospitais estão todos sucateados, que a nossa saúde pública é uma das piores do mundo, que pessoas estão morrendo nas portas dos hospitais, acusar o Ministro de liberar verba para que seja melhorada a saúde pública neste País, sucateada pelo Governo exatamente da Esquerda? Esse Governo foi corrupto, roubou, sucateou a saúde! Agora eles querem usar essa oratória, dizer que o Ministro da Saúde, ao liberar verba para a saúde, abandonada por eles mesmos, está cometendo crime. O único crime que existe neste País é o crime de corrupção, que este Parlamento está disposto a combater todos os dias. A reforma da Previdência é uma das maneiras de combater privilégios. É por isso que nós vamos até o fim.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,O Deputado Euclydes está presente para falar pela Liderança?  (Pausa.) O Deputado Alexandre Padilha tem a palavra por 1 minuto.,09/07/2019,188
ALEXANDRE PADILHA,PT,SP,"Sr. Presidente, vou me referir ao que disse o Deputado Luis Miranda. Se o Ministro Mandetta tivesse dito que liberou 1 bilhão de reais para contratar médicos Š faltam 7 mil médicos para a população brasileira depois do fim do Mais Médicos Š, ninguém o estaria acusando de crime; se o Ministro Mandetta tivesse dito na entrevista que liberou 1 bilhão de reais para atender os hospitais que mais precisam, para recuperar os 6 meses de falta de medicamentos para transplantes em nosso País, ninguém diria que haveria crime; se o Ministro Mandetta tivesse dito que liberou 1 bilhão de reais para comprar vacina pentavalente, que está em falta nos Estados do nosso País, ninguém diria que haveria crime; se o Ministro Mandetta tivesse dito que liberou 1 bilhão de reais para recuperar o SAMU, a UPA, ninguém diria que haveria crime. O Ministro Mandetta confessou um crime: disse que liberou 1 bilhão de reais para induzir a votação da reforma da Previdência. Isso vai contra a LDO, aprovada pelo Congresso Nacional!  (Palmas.)",09/07/2019,188
RODRIGO MAIA,DEM,RJ,"Deputado Euclydes, vai falar ou não? O Deputado Euclydes está presente?  (Pausa.) Está encerrada a votação.",09/07/2019,188
ALICE PORTUGAL,B,BA,Espere aí! Espere aí!,09/07/2019,188
RODRIGO MAIA,DEM,RJ,Resultado da votação:,09/07/2019,188
ALICE PORTUGAL,B,BA,"Não funcionou aqui o equipamento, logo o meu...",09/07/2019,188
RODRIGO MAIA,DEM,RJ,É um boicote da...,09/07/2019,188
ALICE PORTUGAL,B,BA,Alice Portugal votou sim à retirada de pauta que V.Exa. não levou em consideração.,09/07/2019,188
RODRIGO MAIA,DEM,RJ,Votou sim à retirada de pauta. Está registrado. Estão prejudicados os requerimentos de adiamento de discussão.,09/07/2019,188
MARIA DO ROSÁRIO,PT,RS,"Peço a palavra pela ordem, Sr. Presidente, para apresentar um recurso. Sr. Presidente, eu apresento agora um recurso relativo à decisão que V.Exa. neste momento toma. Apresentei um requerimento para discussão artigo por artigo, e V.Exa. o indeferiu. Eu tenho consciência de que o art. 114 permite a V.Exa., de ofício, indeferir o requerimento que apresentei. No entanto, Sr. Presidente, o meu recurso vai no sentido do parágrafo único, que diz que,  em caso de indeferimento e a pedido do Autor, o Plenário será consultado, sem discussão nem encaminhamento de votação, que será feita pelo processo simbólico . Nós apresentamos este recurso, Sr. Presidente, porque acreditamos que não deve haver esta votação da reforma da Previdência... (Desligamento automático do microfone.)",09/07/2019,188
RODRIGO MAIA,DEM,RJ,"Está bom, Deputada. Concordando com a questão de ordem, vamos fazer a orientação de bancada e uma votação nominal, porque assim se resolvem todos os requerimentos. Como vota o Bloco do PP?  (Pausa.) Como vota o PT?  (Pausa.) Como vota o PSL?",09/07/2019,188
ALEXANDRE FROTA,PSL,SP,O PSL vota não.,09/07/2019,188
RODRIGO MAIA,DEM,RJ,O PSL vota não.,09/07/2019,188
CELSO SABINO,PSDB,PA,O PSDB vota não.,09/07/2019,188
RODRIGO MAIA,DEM,RJ,O PSDB vota não.,09/07/2019,188
BALEIA ROSSI,MDB,SP,"Sr. Presidente, eu encaminho o voto não pelo Bloco PP/MDB/PTB. Queria agora tornar pública uma decisão da nossa bancada e do nosso partido, o Movimento Democrático Brasileiro. Em reunião, decidimos fechar questão a favor da votação da reforma da Previdência. Essa é uma pauta vital para o País, é uma pauta histórica do nosso MDB, que está sendo votada agora graças à coragem e à responsabilidade que tivemos de debater esse tema nos últimos 2 anos. Tenho certeza de que é uma pauta que vai fazer com que a nossa economia deslanche e crie os empregos tão necessários para a nossa população. Portanto, a bancada do MDB fecha questão a favor da votação da Nova Previdência.",09/07/2019,188
NATÁLIA BONAVIDES,PT,RN,"Sr. Presidente, a Deputada Natália Bonavides votou com o PT na última votação.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PT?,09/07/2019,188
MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, o PT orienta que se acolha esse recurso, que é um recurso para votação artigo por artigo, porque é um direito da população brasileira conhecer todo este projeto e verificar, artigo por artigo, quanto ele significa de retirada de direitos que estão consolidados há muito tempo. Eu sustentei com a minha bancada, a bancada do Partido dos Trabalhadores, e com a Oposição que estamos diante de uma iniciativa, de uma votação que é inconstitucional. Existe um problema de origem nesta matéria, porque ela fere princípios, cláusula pétrea e um compromisso sistêmico da Constituição Federal com os direitos sociais, com os direitos dos trabalhadores e trabalhadoras, com viúvas, com crianças. Não haverá desenvolvimento com esta reforma, haverá miséria neste País. Por isso, Sr. Presidente, para esclarecer o povo brasileiro, sim ao recurso... (Desligamento automático do microfone.)",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PDT?,09/07/2019,188
AFONSO MOTTA,PDT,RS,"O PDT vota sim, Sr. Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PSOL?,09/07/2019,188
TALÍRIA PETRONE,PSOL,RJ,"Presidente, estamos diante do maior ataque recente da história ao povo brasileiro, diante de uma farsa concretizada, lamentavelmente, aliás, com a Casa do Povo sem povo. É farsa, Sr. Presidente, porque não se enfrentam privilegiados, não se enfrentam ruralistas, não se enfrenta o poder dos bancos. Quero que alguém defenda aqui que a tal economia de recursos de 83% que atinge o Regime Geral significa enfrentar privilegiado. Trabalhadora doméstica é privilegiada? Porteiros são privilegiados? Professoras são privilegiadas? Policiais são privilegiados? Estamos diante do desmonte da Seguridade, que é hoje o maior instrumento para corrigir desigualdades históricas. É lamentável que esta Casa se submeta a essa farsa antipovo, antimulher e anti-Brasil.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,"Como vota o PSC, Deputado Euclydes Pettersen? O Deputado Euclydes falará também pela Liderança do seu partido.",09/07/2019,188
EUCLYDES PETTERSEN,PSC,MG,"Boa noite, Sr. Presidente. Boa noite, demais integrantes da Mesa. Queria primeiramente parabenizar os nobres colegas por terem votado aqui o PL 8.240, sobre os esportes equestres, que acaba de uma vez por todas com a dúvida jurídica que acontecia em todo o nosso País. A minha cidade, Governador Valadares, é prova disso. Lá, um evento, depois de tudo pronto, foi embargado por uma liminar, por causa dessa dúvida jurídica. Não teremos mais esses problemas. Com isso, quem ganha é a nossa Nação, é o Estado que está realizando o evento, são os Municípios, porque ali se gera emprego, renda e, consequentemente, desenvolvimento. Queria dizer aos nobres Parlamentares que o meu primeiro ato, quando assumi o mandato nesta Casa, foi abrir mão da aposentadoria especial. Não consultei ninguém, fiz isso por vontade própria. Sei que outros Parlamentares optaram por manter essa aposentadoria, o que é legal, mas não fiz essa opção. Valendo-me ainda do tema da vaquejada, ressalto que o cavalo fica com uma pisadura no seu lombo, por excesso de peso, por excesso de trabalho e por falta de cuidado. O povo brasileiro está com uma espécie de pisadura também, está com o lombo doendo, por tantos e tantos impostos que paga. E o problema não são os impostos que são pagos, o problema é a falta de retorno na forma de benefícios para o povo. Nós vemos tantos atos de corrupção, e o povo nunca tem um benefício. Tomei a atitude de não receber a aposentadoria especial para me aposentar como eles, pelo teto do INSS. Podem ter certeza de que vou ser feliz com esse valor. Nós precisamos de um Governo, e estou vendo que este Governo está mantendo essa atitude. Conhecemos as pessoas não pelas palavras, mas sim pelas ações. Em vez de corrupção, dinheiro investido em outros países por meio de obras faraônicas, estamos vendo aqui o Governo investindo no novo Plano Safra, para fomentar o agronegócio; estamos vendo o Governo injetar recursos na construção civil, para gerar emprego e renda; estamos vendo o Governo não só investindo recursos no sistema imobiliário, mas também lutando para aprovar esta reforma da Previdência. Esta reforma da Previdência é a salvação, é a solução do nosso problema. Não temos que ficar discutindo aqui o que passou. O problema é das gestões passadas. Não falo em questão de partido, de sigla partidária. Estamos tendo que apresentar a solução quanto a tudo que veio lá de trás assolando e que conturba todo o Governo de agora. Estou mostrando aqui o meu exemplo, estou cortando na minha própria carne. Vai-se cortar na carne de todos nós, porque temos que dar o exemplo. Esta reforma da Previdência é apenas o início de tantas outras conquistas que vamos mostrar neste Plenário. Cito o pacto federativo. Este Parlamentar foi eleito por lideranças políticas como os Prefeitos. Nós temos que descentralizar esses recursos, fazer com que saiam de Brasília e passem para os Municípios, porque é lá que nós moramos. Temos que fazer urgentemente, depois desta reforma, a reforma tributária. E assim, sucessivamente, vamos encarar com responsabilidade as questões, porque aí sim vamos garantir para os nossos filhos, para os nossos netos uma aposentadoria que eles vão realmente pagar. Nós não podemos conturbar esta Câmara, porque assim não vamos chegar a lugar nenhum. Vamos mostrar trabalho e seriedade, aprovando esta reforma da Previdência. Contem comigo e com meu partido, o PSC. A nossa orientação é não.",09/07/2019,188
ALICE PORTUGAL,B,BA,"O PCdoB quer orientar, Sr. Presidente.",09/07/2019,188
JOSÉ NELTO,PODE,GO,"Sr. Presidente, o Podemos quer orientar.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PCdoB?,09/07/2019,188
ALICE PORTUGAL,B,BA,"Sr. Presidente, mantendo a nossa visão de que esta reforma é completamente fiscalista, regressiva, estamos apoiando esse recurso, dizendo sim a esse recurso. Também queremos dizer que, se V.Exa. tivesse os votos para garantir a votação nesta noite, essa não seria a madrugada a vararmos. Mas a leniência, o silêncio do partido do Governo, que tem a roupa laranja, é um silêncio revelador de que S.Exas. ainda não conseguiram entregar a mercadoria no nível desejado. É por isso que nós entendemos que ainda é tempo de se mexer nos corações, ainda é tempo de se pensar nos votos para 2020, porque o Brasil saberá quem tirou o direito à aposentadoria... (Desligamento automático do microfone.)",09/07/2019,188
BIBO NUNES,PSL,RS,"O PSL quer orientar, Sr. Presidente.",09/07/2019,188
JOSÉ NELTO,PODE,GO,"Sr. Presidente, o Podemos quer orientar.",09/07/2019,188
BIRA DO PINDARÉ,PSB,MA,"Sr. Presidente, o PSB quer orientar.",09/07/2019,188
BIBO NUNES,PSL,RS,"Sr. Presidente, o PSL.",09/07/2019,188
JOSÉ NELTO,PODE,GO,"O Podemos, Sr. Presidente.",09/07/2019,188
BIRA DO PINDARÉ,PSB,MA,"O PSB, Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PSL?,09/07/2019,188
BIBO NUNES,PSL,RS,"Sr. Presidente, o PSL vota não e está muito feliz porque vem aí, para o bem do Brasil, a aprovação da nova Previdência.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PL?  (Pausa.),09/07/2019,188
JOSÉ NELTO,PODE,GO,"O Podemos quer orientar, Sr. Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PSD?  (Pausa.),09/07/2019,188
EROS BIONDINI,PROS,MG,"Sr. Presidente, o PROS orienta não.",09/07/2019,188
REINHOLD STEPHANES JUNIOR,PSD,PR,"O PSD vota não, Sr. Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,O PSD vota não. Como vota o PSB?,09/07/2019,188
BIRA DO PINDARÉ,PSB,MA,"Sr. Presidente, o PSB vai orientar sim a esse recurso. Entendemos que, nessa proposta da reforma da Previdência Š desde o começo aqui, falava-se em combater privilégios Š, na verdade, a máscara caiu, porque não estão combatendo privilégio nenhum, estão é fortalecendo os privilégios dos poderosos deste País, como os ruralistas, que estão ganhando o benefício de 83 bilhões de reais. Enquanto isso, o trabalhador da carteira assinada, o pedreiro, o gari, a empregada doméstica, esses, sim, estão perdendo com essa reforma. Eles não estão respeitando nem a Bíblia. Isaías 1:17 diz assim:  Aprendam a fazer o bem: busquem o direito, socorram o oprimido... (Desligamento automático do microfone.)",09/07/2019,188
CAPITÃO AUGUSTO,PL,SP,"O PL quer encaminhar, Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PL?,09/07/2019,188
CAPITÃO AUGUSTO,PL,SP,"Sr. Presidente, o PL encaminha não. Vamos votar logo! Esse recurso é meramente protelatório.",09/07/2019,188
BIRA DO PINDARÉ,PSB,MA,"Sr. Presidente, não deu tempo para que eu lesse tudo. Os órfãos e as viúvas também estão na Bíblia.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o Democratas?,09/07/2019,188
GENINHO ZULIANI,DEM,SP,"Sr. Presidente, o Democratas, com muito orgulho aqui, em nome do nosso Líder Elmar Nascimento, comunica a todos que o partido fechou questão a favor da reforma da Previdência. O nosso encaminhamento para esse recurso é não.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o Cidadania?,09/07/2019,188
DANIEL COELHO,CIDADANIA,PE,"Sr. Presidente, o Cidadania faz a orientação não e já ressalta aqui o sentimento do Plenário para o Brasil que está nos acompanhando: foram 331 votos no último requerimento. Ministro Onyx Lorenzoni, já está comprovada a formação de maioria. Vamos em frente! Vamos aprovar essa reforma hoje para o bem do Brasil!  (Manifestação no plenário.)",09/07/2019,188
