autor|partido|uf|discurso
MARCELO FREIXO|PSOL|RJ|Sr. Presidente, senhoras e senhores, esta informação que a Casa acaba de receber da medida de uma juíza que determinou a transferência do ex-Presidente Lula para uma prisão em São Paulo é fato muito grave e precisa ser lida e entendida por esta Casa para além das nossas divergências de pensamento, para além das nossas divergências de posicionamento. Um país que, no seu regime democrático, admite como medida de justiça atitudes de vingança ou de justiçamento tem a sua democracia numa crise profunda. A ruptura democrática hoje, Deputados e Deputadas, não precisa talvez de um tanque nas ruas ou de um golpe de Estado. Quando determinados setores e instituições decisivas não sabem os limites dos cargos e do poder que têm, essa crise institucional provoca uma crise democrática profunda. Chama à responsabilidade este Plenário para um posicionamento, à luz do equilíbrio demonstrado aqui pelo Presidente desta Casa, que não tem qualquer vínculo com o Partido dos Trabalhadores, que não tem, na sua história, qualquer vínculo com o Governo Lula, mas que entendeu o momento e fez uma manifestação decisiva para a democracia Š e não é de apoio a uma pessoa ou outra. Nós não podemos ter uma medida de um juiz ou de uma juíza que dependa do réu. Nós não podemos ter alguém do Poder Judiciário que faça com que os fins justifiquem os meios, porque isso é uma crise na democracia, isso atinge todos os partidos desta Casa, atinge mais do que os limites de qualquer identidade partidária. Chamo à responsabilidade aqueles que nunca apoiaram o Presidente Lula. Chamo à responsabilidade aqueles que divergem dos Governos do PT. Nós não podemos neste momento fragilizar instituições importantes. Não é possível que uma medida, sem qualquer justificativa, seja naturalizada. Não há fato que justifique a transferência do ex-Presidente Lula para São Paulo, a não ser o justiçamento. Isso só reforça a ideia do quanto o ex-Presidente Lula tem uma prisão política, o que não é bom Š o que não é bom! Medidas como essa reforçam o caráter político da prisão. Estou dizendo aqui que ninguém está acima da lei. Estou dizendo aqui que, se há indícios, qualquer um de nós, inclusive o ex-Presidente Lula, tem, sim, que ser investigado, tem, sim, que ser julgado. Mas tem que ser julgado por uma Justiça que não confunda os papéis, que não tenha lado, que não misture o papel político com o papel de uma instituição tão importante quanto o Poder Judiciário. É disso que estamos falando. Chamo esta Casa à responsabilidade, não para defender o ex-Presidente, mas para defender algo que todos nós precisamos defender, que é a democracia, que é o limite e o respeito entre as instituições. Essa atitude, Presidente Rodrigo Maia, é uma atitude destemperada, é uma atitude sem propósito, é uma atitude que coloca o Judiciário como um projeto político. A atitude da juíza é irresponsável. A atitude da juíza é algo que este País não precisa neste momento, Deputado Fábio Trad. Nós não queremos um juiz que tenha lado. Nós não queremos um juiz que não saiba o limite do seu poder. Nós não queremos um juiz que aja como se estivesse acima da lei. Não pode depender do réu a decisão, os métodos de um juiz e a ética, que deve envolver qualquer pessoa à frente de um Poder. É disso que estamos falando. Perdemos o presidencialismo de coalizão para um presidencialismo de colisão, de crítica, de conflito a cada dia. Precisamos reforçar a democracia, respeitando as instituições e definindo limites para todos os Poderes. Toda a minha solidariedade à bancada do PT. E solidariedade a algo que nos une, que é o respeito à democracia.
ZECA DIRCEU|PT|PR|Em relação à transferência autorizada do ex- Presidente Lula para São Paulo, não é momento de meias palavras. Nós temos indícios suficientes, entre eles a decisão irresponsável da juíza e a declaração apressada do Governador João Doria, para questionar se não tramam o assassinato do ex-Presidente Lula. Não basta persegui-lo; não basta impedi-lo de disputar a eleição, porque era líder nas pesquisas; não basta mantê-lo preso sem provas, atropelando o processo legal das leis brasileiras. Querem agora fazer uma transferência mal explicada, apressada. Cabe, sim, questionarmos se não estão tramando o assassinato do ex-Presidente Lula. Está em jogo a democracia, está em jogo a paz do nosso País! Nós precisamos reagir. Deixo aqui o meu protesto.
TALÍRIA PETRONE|PSOL|RJ|Sr. Presidente, rapidamente gostaria de me manifestar sobre a gravidade do momento que estamos vivendo. A decisão de transferência do ex-Presidente Lula para São Paulo é mais uma expressão deste momento grave. Por um lado, nega-se o direito do ex-Presidente enquanto ex- autoridade, conforme previsto na legislação, por outro, coloca-se em risco a segurança do ex-Presidente Lula. Isso não pode ser lido como nada diferente de uma retaliação, porque a única novidade neste momento é o conluio que o atual Ministro da Justiça e ex-Juiz Sergio Moro fez na Lava-Jato, interferindo nos rumos da eleição no Brasil e ferindo o Estado Democrático de Direito. É bastante grave a escalada autoritária que estamos vivendo, desde saudade da ditadura até essa atual decisão. É preciso reagir a isso e interromper esse ciclo, garantindo ao menos a já frágil democracia brasileira.
RODRIGO MAIA|DEM|RJ|Concedo a palavra à Deputada Carla Zambelli.
CARLA ZAMBELLI|PSL|SP|Sr. Presidente, agradeço a concessão da palavra. Gostaria de aproveitar este momento para parabenizar a Juíza Carolina Lebbos, que determinou a transferência do presidiário Luiz Inácio Lula da Silva para Tremembé. Inclusive, o despacho não fala nada sobre determinação de cela especial. Tudo indica que Lula vai ficar em cela comum, que é onde ele tem que ficar, afinal de contas, ele não tem curso superior Š justiça seja feita. Então quero parabenizar a Dra. Carolina e dizer que nós queremos que Lula passe muitos e muitos anos onde ele tem que estar, que é na cadeia. Muito obrigada.
RODRIGO MAIA|DEM|RJ|Concedo a palavra ao Deputado Pedro Uczai.
PEDRO UCZAI|PT|SC|Sr. Presidente, este Parlamento vai definir no episódio da transferência do Presidente Lula, se tem apreço pela democracia, se tem apreço pelas leis, se tem apreço por um ex-Presidente deste País, eleito democraticamente. Essa Deputada que me antecedeu quem sabe é resultado do impedimento de o Lula ser candidato a Presidente nas últimas eleições e dessa onda reacionária, de estado de exceção, de autoritarismo, de truculência, do estado de setores do Judiciário. Este Parlamento tem que se levantar, em nome desta instituição, que defendeu historicamente a democracia, a liberdade e o Estado Democrático de Direito, e dizer não à truculência desses setores judiciais que, sem prova e sem crime, condenaram o ex-Presidente Lula e agora cometem mais um crime de lesa-pátria.
RODRIGO MAIA|DEM|RJ|Concedo a palavra ao Deputado Eli Borges, para uma Comunicação de Liderança, pelo Solidariedade.
ELI BORGES|SOLIDARIEDADE|TO|Sr. Presidente, Srs. Parlamentares, imprensa que nos acompanha, brasileiros, meus queridos tocantinenses, devo dizer que estou feliz por participar de um momento que considero histórico de retomada da economia de nosso País com esta proposta da nova Previdência. Ontem, em um pequeno discurso, eu dizia que, se não votarmos a favor da nova Previdência, o trabalhador brasileiro aposentado, em 2022, não terá a segurança de que vai continuar recebendo a sua aposentadoria. Em outro ponto, em 2027, nós teremos 77% do Orçamento da União comprometido com a Previdência. Em outro ângulo, o nosso Produto Interno Bruto não conseguirá ultrapassar crescimento de 1% ao ano. Aí teremos comprometidos o emprego e a renda, e hoje mais de 14 milhões de brasileiros sonham com um País em que o emprego seja fato determinante da autoestima do pai de família. Portanto, Sr. Presidente, não só na convicção de que estamos fazendo um grande favor ao Brasil, mas também na convicção de que o voto decente e responsável por um Brasil novo é o voto em favor da Previdência, eu quero registrar, em nome do meu partido, o Solidariedade, em nome do meu Tocantins, em nome daqueles que me aplaudem e até daqueles que me criticam, que o que estou fazendo aqui é participar de um divisor de águas da nossa economia. Mas a minha intenção aqui, Sr. Presidente, é agradecer aos quase 300 Deputados com os quais falei na individualidade, com os quais, depois, fizemos um somatório com a Frente Parlamentar Evangélica, com o meu partido, o Solidariedade, e, no Colégio de Líderes, presidido por V.Exa., também com o Relator, para garantir um salário mínimo na questão da pensão por morte. Nós ouvimos muitas falácias de que isso não é verdade. Então, eu faço questão de ler aqui, Sr. Presidente, a portaria, que, somada à última emenda que aprovamos na primeira etapa de votação da reforma e também ao PLP que virá, é a solução definitiva para que viúvas ou viúvos do Brasil tenham a garantia de pensão de, pelo menos, um salário mínimo, independentemente dessa questão da renda formal. Assim está escrito na Portaria: (...) Art. 1º Considera-se renda formal, para fins de reconhecimento de direito e manutenção dos pagamentos de pensão por morte do Regime Geral de Previdência Social, o somatório dos rendimentos recebidos mensalmente, constantes de sistema integrado de dados relativos a segurados e beneficiários de regimes de previdência, de militares, de programas de assistência social, ou de prestações indenizatórias, igual ou superior a um salário mínimo. Então, isso aqui consolida, cristaliza, meu querido Relator Samuel Moreira, a questão da garantia de um salário mínimo tão debatida aqui. Em algum momento eu disse que nós devíamos isso à Nação, sobretudo aos pobres, que não poderiam sobreviver com 600 reais. Aqui está garantida, sim, a pensão de um salário mínimo. Eu agradeço a todos os que, de maneira propositiva, com sentimento de brasilidade e de cidadania, fizeram esse somatório no sentido de que aqueles que realmente ganham menos e vivem uma rotina em que recebem a pensão por morte e, às vezes, têm que complementar a renda com trabalho extra na banquinha da feira ou em qualquer outro lugar, tenham a garantia de que isso não vai interferir no valor de um salário mínimo da pensão por morte. Isso é um ganho significativo. Eu acredito que milhares de viúvos e viúvas do Brasil, que vão viver nesse viés da Previdência, vão agradecer profundamente a este Poder Legislativo, à Câmara dos Deputados, que teve a grandeza, mesmo estando em um Brasil que vive uma crise sem precedentes e que agora retoma a sua economia, de os compreender e de dar a eles essa garantia. Muito obrigado, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Paulão.
PAULÃO|PT|AL|Sr. Presidente, nós percebemos que alguns atos deste Governo errático colocam em xeque o Estado Democrático de Direito. E V.Exa. sabe na pele, principalmente na história do seu pai, o que foi uma ditadura. Eis alguns comportamentos que percebemos: primeiro, um Procurador da República provoca de forma acintosa um Ministro do STF; segundo, o atual Ministro da Justiça tem o mesmo comportamento de Himmler, quando coordenava a SS nazista, e tenta fazer uma provocação. Essa decisão não foi da juíza, essa decisão foi do Moro "Himmler", no sentido de trazer o Lula para outra prisão, criar conflito, sem pedido da defesa. Isso é muito grave para o Estado Democrático de Direito. Nós verificamos vários outros comportamentos. Por exemplo, a Receita Federal age como um leão contra o pacato cidadão, mas é um pato amarelo para combater o desvio e a sonegação do Juiz Moro "Himmler". Isso é muito grave. O que está em jogo é a democracia, e nós temos que elevar o nível do debate, independentemente de se tratar do Presidente Lula. Poderia ser um integrante de outro partido, como o PSDB, que tem envolvimento. A questão não é essa. A questão é ter-se o devido respeito ao Estado Democrático de Direito. É muito grave o que está acontecendo. Gostaria que a Presidência da Casa incorporasse essa defesa de um cidadão que fez bem ao Brasil e por isso tem o seu reconhecimento como liderança. Muito obrigado.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Joaquim Passarinho.
JOAQUIM PASSARINHO|PSD|PA|Sr. Presidente, é apenas para deixar a minha posição sobre o caso do ex-Presidente Lula. Apesar de discordar totalmente de todos os argumentos usados pela bancada do PT, não posso também deixar de estranhar a decisão da juíza. Apesar de nunca ter votado no ex-Presidente Lula, apesar de achar que ele está condenado e deve ficar preso, trata-se de um ex-Chefe de Estado, de um ex-Chefe das Forças Armadas brasileiras, de alguém que representou este País por dois mandatos e tem serviços prestados a este País. Portanto, merecia outro tratamento. Não concordo Š é uma opinião pessoal Š com essa transferência. Acho que se isso tivesse que ser feito, tinha que ter sido feito lá atrás, quando ele foi preso. Agora, depois de mais de 1 ano de prisão, mexer nisso parece uma perseguição à toa. Então, registro minha discordância frontal a essa decisão de transferência. Volto a dizer, sou contra todos os argumentos usados pelo PT, mas sou contrário também a essa decisão de transferência do ex-Presidente, porque, na minha opinião, é fora de hora, fora do prazo, fora do contexto que vive o Brasil. Muito obrigado.
RODRIGO MAIA|DEM|RJ|Tem toda a razão, Deputado. Concedo a palavra ao Deputado José Nelto, para uma Comunicação de Liderança, pelo Podemos.
JOSÉ NELTO|PODE|GO|Sr. Presidente, vou tratar da última votação da reforma da Previdência. Esta reforma foi muito bem debatida neste Parlamento. Foi debatida por quem apoia o Governo, por quem não apoia o Governo e por quem faz oposição ao Governo, o que é legítimo e democrático. Trata-se de uma reforma que não demitiu nenhum servidor público, que não cortou salário de nenhum servidor ou aposentado do País. O Deputado Samuel Moreira, juntamente com os demais membros da Comissão, os Líderes partidários e com todas as diferenças que tínhamos na reforma, tentou fazer o melhor para o Brasil. Nós sabemos que o País está quebrado, que Estados e os Municípios estão quebrados, e que a iniciativa privada também está quebrando. A economia não cresce, e não há milagre que a faça crescer. Por isso, vamos entregar a melhor reforma que poderíamos fazer para tirar o Brasil do caos Š essa é a verdade, Sr. Presidente. Nós votamos com muita liberdade e com muita responsabilidade. Retiramos os Estados e os Municípios, porque cada Estado e cada Município tem que ter a sua responsabilidade. Presidente Rodrigo Maia, que tão bem conduziu essa reforma, espero que V.Exa. conduza agora a reforma mais difícil que vamos enfrentar. Eu tenho confiança em V.Exa. e nos Líderes e faremos a reforma tributária, que vem se arrastando há anos no País. Não faremos uma reforma para penalizar mais a sociedade; é preciso equilíbrio. Eu confio neste Parlamento, na seriedade dos Srs. Parlamentares e das Sras. Parlamentares. Nós queremos um Brasil mais justo, um Brasil mais humano, um Brasil sem ódio. Não há espaço para o ódio! Nós não vamos entrar nessa briga da Direita com a Esquerda, porque ela não resolve nada. A sociedade cobra a reforma tributária, a reforma política e outras reformas, para que tenhamos educação, saúde, segurança, infraestrutura. Sr. Presidente, peço mais um minuto. Quero assumir publicamente que eu votei duas vezes no Presidente Lula. O que a Justiça está fazendo agora em relação a ele é perseguição. Eu falo com muita propriedade, porque neste Parlamento meu voto é livre e eu digo o que eu quiser. Vim para cá com o voto do povo goiano e digo: o que a juíza decidiu hoje eu condeno aqui publicamente. Não se justifica retirar o ex-Presidente Lula de Curitiba e levá-lo para Tremembé. Isso é humilhação. A juíza deveria repensar os seus atos. A Justiça não é a dona da verdade, e perseguição eu não aceito que seja feita a ninguém, seja de direita, seja de esquerda. Queremos justiça e respeito às leis brasileiras. Muito obrigado.
RODRIGO MAIA|DEM|RJ|Concedo a palavra ao Deputado Fábio Trad.
FÁBIO TRAD|PSD|MS|Sr. Presidente, eu quero ser o estribilho da fala ponderada, sensata do Deputado Federal do PSB Joaquim Passarinho, que foi muito lúcido, republicano, desprendido e corajoso ao reafirmar os direitos de uma pessoa que, independentemente do cargo que ocupou, não pode ser refém do ódio político como expressão de vingança. Nós não estamos aqui para defender esse ou condenar aquele. Nós estamos aqui para fazer, em forma de libelo, a defesa intransigente dos direitos decorrentes do princípio da dignidade da pessoa humana. E o que esta juíza fez é um equívoco que afronta a ordem jurídica, que hoje pode até sacrificar os direitos de um líder de esquerda, mas se continuar a leniência, o silêncio e a covardia da Direita que aplaude hoje o sacrifício de um líder da Esquerda, amanhã, será o líder da Direita que será sacrificado, e eu espero que não com a covardia que hoje se volta aos que se postam na Esquerda democrática. E é em nome da ordem jurídica que eu, que sou de um partido de centro, quero deixar muito claro aqui: essa transferência é a expressão de uma vingança privada que atenta contra a ordem jurídica, porque o Ex-Presidente já tem direito adquirido à progressão de regime, no regime semiaberto, porque já cumpriu um sexto da pena e tem bom comportamento carcerário. É em nome desses valores que eu suplico às forças políticas do País: em determinados momentos, nós não podemos nos desunir, porque são valores que nos unem, e, cada vez mais fortalecidos com essa unidade, esses valores ficarão protegidos quando um ou outro lado estiverem vulneráveis. Eu falo em nome do Estado Democrático de Direito, em nome do princípio da dignidade da pessoa humana, da imparcialidade do Poder Judiciário, falo em nome do direito e da justiça.  (Palmas.)
