autor|partido|uf|discurso
CARLOS ZARATTINI|PT|SP|Sras. Deputadas e Srs. Deputados, eu queria colocar uma questão. Houve uma reunião da bancada evangélica com o Presidente da Casa e o Sr. Rogério Marinho no sentido de se chegar a um acordo. Eu queria dizer, Deputado Silas, Deputados da bancada evangélica, que a solução proposta, efetivamente, não resolve o problema. Não resolve por quê? Imaginem uma mulher, empregada doméstica, com carteira assinada, o que é raro, que tenha renda um pouco maior que um salário mínimo ou de um salário mínimo. O seu marido vem a falecer. Vamos dizer que ele tenha uma aposentadoria de um salário mínimo. Ao falecer, ela vai ter uma pensão de 60% do salário mínimo, de 600 reais. Mas essa mulher vai envelhecer, provavelmente vai acabar perdendo o emprego e vai terminar ficando com a pensão do marido, de menos do que um salário mínimo. Então, essa proposta logicamente é um pequeno avanço, porque considera apenas a renda formal, mas não resolve o problema. As pensionistas continuarão tendo pensões menores do que um salário mínimo. Por isso é importante discuti- la aqui e aprofundá-la. Nós não podemos convalidar um acordo que sequer tem base regimental para ser feito, porque não é possível uma emenda de redação desse tipo, que muda o sentido do texto. Eu queria pedir aos Srs. Deputados e às Sras. Deputadas da bancada evangélica e da bancada feminista que aprofundássemos esta discussão. Estamos aqui a ponto de votar um dos maiores crimes desta reforma, que é o de permitir benefícios menores do que o salário mínimo. Isso vai acontecer efetivamente, porque, após se fixar o valor da pensão, ela não será revista nunca mais, e essa senhora terá que viver o resto da vida com 60% do salário mínimo, o que é um crime contra as pessoas. Isso não é tirar privilégio, isso é sacrificar o povo brasileiro, as pessoas mais pobres e, particularmente, as mulheres. Vamos dizer "não" a esse acordo.
RODRIGO MAIA|DEM|RJ|Orientação. Deputado Arthur Lira, como vota o Bloco do PP?  (Pausa.)
VITOR LIPPI|PSDB|SP|Sr. Presidente, só quero justificar a minha ausência na última votação. Votei com o PSDB. Obrigado.
ARTHUR LIRA|PP|AL|Sr. Presidente, nós participamos agora de várias e várias conversas para esclarecer de fato o que é este tema. Nós sabíamos que era um tema sensível, porque ele fala de pensionistas, de viúvas, de mulheres, na sua grande maioria. Na realidade, ninguém no Brasil receberá menos do que um salário mínimo, sem uma renda formal. Quem tiver uma renda poderá optar entre 60% e 100%, dependendo do número de dependentes. Então, neste caso, é bom que se corrija essa versão que rola no plenário. O Bloco PP/MDB/PTB vota "sim" à emenda aglutinativa.
RODRIGO MAIA|DEM|RJ|Como vota o PSL?
BIBO NUNES|PSL|RS|Sr. Presidente, o PSL vota "sim".
HENRIQUE FONTANA|PT|RS|Sr. Presidente, o PT quer orientar e esclarecer o Plenário. Para isso vamos chamar a Deputada Rejane Dias.
REJANE DIAS|PT|PI|Sr. Presidente, eu volto aqui para chamar a atenção para a sensibilidade do segmento evangélico, da bancada evangélica. Aliás, eu faço parte da bancada evangélica. Da forma como foi apresentado aqui Š e quero também ressaltar que a bancada feminina fez um esforço no sentido de chegarmos a um texto melhor Š, o certo é que o texto não contempla as nossas viúvas e os nossos órfãos. Para nós que conhecemos, a palavra de Deus é muito bem clara: Deus é o juiz das viúvas e o pai dos órfãos. Então, todo esforço aqui é para que as viúvas não sejam prejudicadas nem, consequentemente, os seus filhos. Fazemos este apelo a esta Casa. (Durante o discurso da Sra. Rejane Dias, o Sr. Rodrigo Maia, Presidente, deixa a cadeira da Presidência, que é ocupada pela Sra. Soraya Santos, 1ª Secretária.)
RODRIGO MAIA|PL|RJ|Como vota o PL, Deputada Flávia Arruda?  (Pausa.)
REJANE DIAS|PT|PI|Sra. Presidente, o PT vota "não".
FLÁVIA ARRUDA|PL|DF|O PL, Deputada Soraya Santos, tendo em vista o tema, a relevância de a bancada feminina ter-se unido para que voltassem o tempo de 15 anos de contribuição para as mulheres, a proteção à maternidade e agora o texto que se completou, em que a mulher tem garantido um salário mínimo como pensão por morte, vota "sim".
RODRIGO MAIA|PL|RJ|Obrigada, Deputada Flávia. Como vota o PSD?
ANDRÉ DE PAULA|PSD|PE|O PSD vota "sim", Sra. Presidente.
RODRIGO MAIA|PL|RJ|Como vota o PSB?  (Pausa.)
REJANE DIAS|PT|PI|Sra. Presidenta, o PT vota "não". Obrigada.
RODRIGO MAIA|PL|RJ|Eu já pedi que seja registrado, Deputada. Como vota o PSB?  (Pausa.) Como vota o PRB?
MILTON VIEIRA|PRB|SP|Sra. Presidente, o PRB vota "sim", tendo em vista que nós entendemos, pelo acordo que foi feito aqui, que nenhuma viúva deixará de receber a pensão, que nenhum brasileiro ficará sem uma renda mínima de um salário. Por isso, nós orientamos que se vote "sim". Apoiamos todas as mulheres que, com esta aglutinativa, serão atendidas. Então, o nosso voto é "sim".
RODRIGO MAIA|PL|RJ|Obrigada, Deputado. Como vota o PSDB?
CARLOS SAMPAIO|PSDB|SP|Sra. Presidente, o PSDB tem a clareza de que esta emenda não gera todas essas distorções que vêm sendo colocadas pela Esquerda. A pensão está garantida em um salário mínimo, e sempre, exceto se ela tiver outra renda. Daí deram um exemplo, o de um casal. Cada qual recebe um salário mínimo. Aí um deles vem a falecer. Ela vai viver com 60%. Não é real. Ela vai viver com um salário, que é o dela, e mais 60%. Então, é importante esclarecer e estabelecer a verdade. A única dúvida que existia aqui era se a renda dela seria considerada renda formal. Foi corrigido o texto, com a ajuda das mulheres da bancada evangélica, e inseriu-se no texto o valor que ela recebe, formalmente. "Sim", Sra. Presidente.
RODRIGO MAIA|PL|RJ|Obrigada, Deputada Carlos Sampaio. Como vota o DEM?
PROFESSORA DORINHA SEABRA REZENDE|DEM|TO|O Democratas vota "sim", Sra. Presidente. Nós estamos construindo um texto para atender a bancada feminina e as mulheres.
RODRIGO MAIA|PL|RJ|Obrigada, Deputada Dorinha. Como vota o PDT?  (Pausa.) Como vota o Solidariedade?  (Pausa.) Como vota o Podemos?
ALUISIO MENDES|PODE|MA|Sra. Presidente, o Podemos vota "sim". Entende que o texto que está sendo construído vai atender o interesse das viúvas e dos órfãos. Por isso, o Podemos vota "sim".
RODRIGO MAIA|PL|RJ|Como vota o PSOL?  (Pausa.) Como vota o PROS?  (Pausa.) Como vota o PCdoB?
DANIEL ALMEIDA|B|BA|Sra. Presidente, eu quero agregar o tempo de Líder do PCdoB para encaminhar.
RODRIGO MAIA|PL|RJ|Tem a palavra V.Exa., como Líder do PCdoB.
DANIEL ALMEIDA|B|BA|Sra. Presidenta, Srs. Deputados, este provavelmente será o tema mais importante, entre todos os destaques e todas as emendas aglutinativas que vamos apreciar nesta noite, talvez ao lado daquele que trata do interesse dos professores. A bancada do PCdoB está absolutamente comprometida com o acordo que foi feito com as mulheres. Há três emendas que poderiam contemplar o acordo feito pelas mulheres. Esta Emenda Aglutinativa nº 5, sendo aprovada, impede que possamos discutir o destaque do PCdoB, que assegura um salário mínimo como o menor benefício a ser recebido por um pensionista, por um órfão. Se aprovarmos esta emenda, não há possibilidade de debater e deliberar sobre isso! A Emenda nº 11 preserva o acordo com as mulheres e garante que possamos apreciar o destaque que assegura que nenhum beneficiário da Previdência receba menos que o salário mínimo. Por esta razão, quem quer preservar o acordo feito com as mulheres e garantir aquilo que a Constituição brasileira estabelece precisa considerar isso. Muitos disseram aqui que está na Constituição a garantia de que ninguém recebe menos que um salário mínimo. Se não for aprovado o destaque do PCdoB, isso está quebrado. Não adianta ficarmos tentando acreditar em acordos que não serão cumpridos. Estão dizendo aí que vão fazer uma modificação no texto. Primeiro, não é mais possível fazer modificação de conteúdo no texto. Isso é fraude. Nós não podemos aceitar fraude. Segundo, não podemos acreditar nesses negociadores. Os Deputados que estavam aqui na votação da reforma trabalhista, Deputado Henrique Fontana, lembram que Rogério Marinho, esse que está aqui agora, assumiu o compromisso com várias bancadas de corrigir o item que prejudicava as mulheres, as lactantes, as gestantes. No Senado, assumiu que isso, sendo aprovado, seria corrigido depois. Quando foi corrigido? Nunca! Este Governo é o Governo que diz uma coisa hoje e a modifica amanhã. Não podemos acreditar nisso. Trata-se da defesa do aposentado, da aposentada, da pensionista rural, do órfão. No caso das pensões rurais, quase todas se referem a mulheres. Por isso, votamos "não" a esta emenda aglutinativa, para aprovar a Aglutinativa nº 11.
RODRIGO MAIA|PL|RJ|Deputado Otoni, como vota o PSC?
OTONI DE PAULA|PSC|RJ|Sra. Presidente, eu prefiro que o Líder, o Deputado André Ferreira, faça a orientação, porque não quero prejudicar o entendimento do meu partido, já que todos conhecem o meu entendimento.
RODRIGO MAIA|PL|RJ|Eu vou chamar então o Cidadania. Como vota o Cidadania?
CARMEN ZANOTTO|CIDADANIA|SC|Sra. Presidente, esses destaques que foram apresentados pela bancada feminina, que se transformaram nessas emendas aglutinativas, têm um objetivo muito grande, que é restabelecer, por exemplo, a proteção à maternidade e não apenas à licença-maternidade. Ele é significante, sim. Para alguns, pode parecer apenas uma palavra, mas assegura a licença-maternidade para as mães adotantes, por exemplo. Nós que defendemos a primeira infância, que defendemos o cuidado ao bebê, da gestação até os 6 anos de idade, precisamos defender essa posição de proteção à maternidade. Precisamos garantir às mulheres o retorno desse prazo de 15 anos, sem deixá-las no limbo por 5 anos, porque, pelo texto, elas só teriam direito a partir do 20º ou 21º ano aos 2%, como os homens. Isso é ignorar a realidade da mulher brasileira trabalhadora! Muitas deste Plenário emendam seus sábados e domingos cuidando de casa, cuidando de filhos. Quantas mulheres vão para o mercado de trabalho e têm dupla ou tripla jornada de trabalho. A redução para 15 anos não é nenhum favor, não é nenhum favor num país desigual para as mulheres. Portanto, temos de aprová-la sim. Eu confesso que preferiria a emenda do PCdoB, com a Emenda nº 11, mas, para não corrermos o risco de perder tudo, perder o destaque do PCdoB e o Destaque nº 11, vamos orientar "sim". Quero dizer aos homens e às mulheres que, se porventura ainda pensam que mulher não trabalha, estão absolutamente equivocados. As diferenças que existem entre nós ainda são gigantescas. Esta Casa vai continuar tendo uma bancada feminina que luta por essas mulheres. Somos só 77 Deputadas... (Desligamento automático do microfone.)
