autor|partido|uf|discurso
MARCELO CALERO|CIDADANIA|RJ|Sr. Presidente, ontem, no final do dia, enquanto esta Casa debatia os rumos da reforma da Previdência, essencial para o País, o Presidente da República anunciava a intenção de indicar o seu filho Deputado Eduardo Bolsonaro para chefiar a Embaixada do Brasil nos Estados Unidos. É um dos postos mais relevantes da nossa rede de representações no exterior. Hoje eu venho falar aqui precisamente sobre a carreira diplomática, Sr. Presidente, da qual, devo recordar, eu sou o único representante no Congresso Nacional. O Ministério das Relações Exteriores é uma das poucas instituições que de forma duradoura e consistente nos honra. No mesmo campo do Itamaraty estão as Forças Armadas. Foi a diplomacia liderada por Rio Branco, Azeredo da Silveira e João Augusto de Araújo Castro que nos legou o território brasileiro e o prestígio internacional, que faz do Brasil um verdadeiro gigante da diplomacia. Para desempenhar essa função, senhoras e senhores, centenas de diplomatas dedicam uma vida inteira de estudo e trabalho. Há muito suor e dedicação para que um servidor tenha os atributos de excelência necessários à estatura da representação diplomática. E isso é particularmente importante na chefia da Embaixada do Brasil nos Estados Unidos. A indicação de políticos e aliados raramente ocupou um lugar de dignidade na história da diplomacia brasileira. Ao contrário, durante anos ocorreu em detrimento da qualificação técnica e da excelência do nosso corpo diplomático. A tradição de designar diplomatas de carreira para ocupar a chefia dos postos do exterior foi retomada nos últimos 10 anos e não pode, mais uma vez, ser quebrada por um capricho do Presidente da República. É preocupante que um político que também foi servidor de uma das mais prestigiosas carreiras do Estado brasileiro, o Exército, possa considerar a possibilidade de nomear embaixador um político sem consolidada experiência diplomática, em prejuízo de um servidor de carreira. É ainda mais grave que essa indicação Š e eu espero que seja apenas uma ideia Š se dê sob a sombra do nepotismo. Por mais competente que o Deputado Eduardo Bolsonaro seja, trata-se de nepotismo, e temos que chamar as coisas pelo que elas são. Mais do que isso, Presidente Bolsonaro, essa proposta fere uma instituição centenária. Imagine se o filho do Presidente fosse nomeado para chefiar um batalhão porque tem conhecimento e apreço por temas de defesa, ou para comandar um navio porque gosta do mar! É isso, Sr. Presidente Bolsonaro, que o senhor está propondo, ao sugerir a indicação de seu filho à chefia da Embaixada em Washington. A meu colega Deputado Eduardo Bolsonaro, eu peço que tenha grandeza. Tomo a liberdade de fazê-lo com a consciência de quem é um profissional da execução da política externa. Temos testemunhado o empenho político que o Deputado Eduardo Bolsonaro empresta à política externa. Isso é saudável e desejável. Contudo, é preciso lembrar que o Deputado Eduardo Bolsonaro integra uma família que ganhou a atenção da sociedade e do eleitorado precisamente pelo discurso da retidão, do rechaço aos malfeitos, da valorização meritocrática. E é precisamente por isso que, com tranquilidade, permito-me dar um conselho a meu colega de Parlamento. A aceitação desse tipo de missão é recado duro para o povo brasileiro, pois a um só tempo representa uma aliança espúria com o nepotismo e um desprestígio instantâneo da carreira de diplomata. Seja grande, Eduardo! Apresentei hoje Š e desde logo peço o apoio dos Srs. e das Sras. Parlamentares que amam o Brasil e querem passar o País a limpo Š duas proposições: um projeto de lei para impedir que pessoas de fora da carreira diplomática possam ocupar o cargo de Chefe de Missão no exterior. E apresentei também uma proposta de emenda à Constituição nesse mesmo sentido. Dentro do contexto em que a sociedade brasileira exige que sejam adotados no trato da coisa pública os mais altos padrões éticos da moralidade pública e da adoção de critérios meritocráticos para o exercício da função pública, é imperativo que esse PL e essa PEC sejam aprovados. Muito obrigado, Presidente.  (Palmas.)
MARCELO ARO|PP|MG|Sr. Presidente, o Deputado Marcelo Aro votou com o partido na última votação.
JESUS SÉRGIO|PDT|AC|O Deputado Jesus Sérgio, na votação anterior, votou com o partido na votação anterior.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Jorge Solla.
JORGE SOLLA|PT|BA|Obrigado, Sr. Presidente. Eu queria fazer um apelo a todos os Parlamentares para a aprovação dessa Emenda Aglutinativa nº 4. Essa emenda faz uma clara redução de danos no processo de transição da implantação da PEC. Reduz o tempo extra que o trabalhador vai ter pagar, em função do que foi aqui aprovado. Imaginem, V.Exas. que falam tanto em segurança jurídica, se um contrato do poder público com uma empresa determina que uma obra tinha que ser paga em 2 anos, e o Governo dissesse:  "Agora não vou pagar mais em 2 anos, vou pagar em 10 anos".  V.Exas. iam espernear, iam achar um absurdo. Agora, o trabalhador que passou a vida toda penando, sofrendo e contando os anos para chegar à aposentadoria, pode agora ser avisado de que vai ter que trabalhar mais 2 ou 5 anos. E para ele não precisa haver segurança jurídica, não? Parem de ser incoerentes!
MAURO LOPES|MDB|MG|O Deputado Mauro Lopes votou com o partido.
ÁUREA CAROLINA|PSOL|MG|Sr. Presidente Maia, essa Emenda Aglutinativa nº 4 precisa ser aprovada. Evidentemente, o desastre de aprovação do texto-base da reforma da Previdência já aconteceu, mas não é possível, não é justificável que se criem regras desiguais, não isonômicas, para diversas categorias no processo de transição, para se obter o direito da aposentadoria. Não é possível que algumas categorias sejam premiadas pelo Parlamento e outras sejam desprezadas, como está acontecendo. Os servidores públicos prestam um serviço ao País, implementam políticas públicas, zelam pelo Estado Democrático, e não devem ter um pedágio de 100% quando estiverem prestes a se aposentar, porque devem ter uma garantia de redução de danos, assim como outras categorias tiveram aqui. Ontem, por amplíssima maioria, nós apoiamos categorias da segurança pública. Devemos apoiar também os servidores públicos. "Sim" à emenda aglutinativa!
CHIQUINHO BRAZÃO|AVANTE|RJ|Sr. Presidente, o Avante está votando "não", por entender que nada na nossa vida é permanente e definitivo. Hoje, o País está atravessando a maior crise, com 35 milhões de idosos. Se continuarmos da forma que está, dentro de talvez 15 anos esses idosos não poderão receber o que recebem hoje. Hoje temos talvez 25 milhões de brasileiros que estão na informalidade. Viraram motoristas de Uber, viraram camelôs. Nós temos 13,5 milhões de desempregados! Para que esse número não venha a engrossar ainda mais, temos que neste momento resgatar o crescimento do País, ir à frente, Sr. Presidente, para então tomarmos a decisão correta: justamente se devemos modificar novamente esta matéria em pauta. Obrigado, Presidente.
RODRIGO MAIA|DEM|RJ|Com a palavra o Deputado Otoni de Paula.
OTONI DE PAULA|PSC|RJ|Sr. Presidente, eu quero apenas parabenizar a todos os nossos grandes e bravos profissionais da área de segurança pública, principalmente os policiais militares e a Polícia Civil. Em especial, quero me dirigir aos policiais do meu Estado. Quero lamentar que não tenhamos conseguido incluir a nossa gloriosa Guarda Municipal, porque não estamos tratando dos assuntos dos Municípios nesta nova Previdência. A Guarda Municipal precisará travar a sua luta quando a nova Previdência for tratada no Município do Rio de Janeiro. E estaremos ao lado da Guarda Municipal Š a guerra ainda não terminou Š para que nós possamos fazer justiça a esses bravos servidores. Viva a gloriosa Guarda Municipal!
AFONSO HAMM|PP|RS|Sr. Presidente...
EDMILSON RODRIGUES|PSOL|PA|Sr. Presidente...
VERMELHO|PSD|PR|Presidente Rodrigo...
RODRIGO MAIA|DEM|RJ|Com a palavra o Deputado Delegado Marcelo Freitas.
DELEGADO MARCELO FREITAS|PSL|MG|Sr. Presidente, Sras. e Srs. Deputados, nós observamos que dados recentes do IBGE demonstram que, para além de uma população de 13% que se encontra desempregada em nosso País, nós ainda temos aproximadamente 28 milhões de brasileiros subutilizados. São aquelas pessoas que procuraram emprego nos últimos 3 anos, não encontraram e agora vivem agregados a familiares próximos. Esta reforma se tornou crucial, tornou-se essencial para que possamos estabilizar as contas públicas e resgatar o crescimento econômico. É por esse motivo, Sr. Presidente, Sras. e Srs. Deputados, que fica o apelo, o nosso apelo, o apelo do partido PSL para que possamos votar os destaques ainda hoje e, se possível, na sequência, a quebra de interstício e o segundo turno desta reforma tão essencial à população brasileira. Pela reforma, pela nova Previdência já, Sr. Presidente!
VALMIR ASSUNÇÃO|PT|BA|Sr. Presidente, quero registrar a importância do Congresso da União Nacional dos Estudantes Š UNE para toda a juventude brasileira e saudar a Juventude do Quilombo e do Levante, que participam desse congresso. Sei que a UNE é uma entidade relevante para a democracia brasileira. Por isso, é importante que a juventude participe cada vez mais dessas atividades. Infelizmente, os Deputados, sobretudo os da base do Governo, estamos aqui discutindo a reforma da Previdência para impedir que a juventude brasileira tenha direito a se aposentar. Por isso, o Congresso da UNE acontece em momento importante, momento de denunciar também a agressão dos Deputados de Bolsonaro contra o direito da classe trabalhadora. Era o que tinha a dizer, Sr. Presidente.
DOMINGOS SÁVIO|PSDB|MG|Presidente Rodrigo Maia, eu gostaria, primeiro, de cumprimentar V.Exa. Nós temos tido, a cada dia, muito orgulho do trabalho que V.Exa. tem feito. V.Exa. tem honrado este Parlamento. Hoje, inclusive, percebemos a repercussão do seu trabalho no Brasil inteiro, nos veículos mais sérios de comunicação, em reconhecimento ao esforço de V.Exa. Quero aqui registrar também minha alegria de ontem termos feito justiça ao aprovar uma cláusula de transição adequada para a Polícia Federal, a Polícia Rodoviária Federal e a Polícia Civil do DF. É preciso um esforço também para uma cláusula de transição justa para os professores. Tivemos avanços para garantir os direitos dos trabalhadores rurais e os direitos das pessoas deficientes, no BPC. Queremos uma reforma que proteja esses direitos e que tenha uma cláusula de transição também para os professores. Eu, inclusive, apresentei uma emenda nesse sentido. Infelizmente, a minha emenda não prosperou, mas eu quero aprovar, sim, ainda hoje, uma emenda que beneficie os professores, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Afonso Hamm.
AFONSO HAMM|PP|RS|Presidente Rodrigo, primeiro, eu gostaria de destacar a sua conduta em relação a este tema da Previdência, que representa, neste momento, a necessidade desta reforma da Previdência ou da nova Previdência. Queria falar aqui do meu compromisso com os professores. Eu, Deputado Afonso Hamm, tenho a liberdade e o apoio também do Partido Progressista, através do Líder Arthur Lira, para adiantar aqui a minha posição, porque eu já havia votado o primeiro destaque em favor dos professores. Daqui a duas votações, no Destaque nº 43, se conseguirmos a votação Š e vamos trabalhar para isso Š, nós vamos poder reduzir a idade mínima de aposentadoria dos professores, que passará a ser de 53 anos para mulheres e de 55 anos para homens. Isso é um avanço significativo. Quero lembrar que o Relator já propiciou também uma redução em relação ao tempo de contribuição, no caso das mulheres, para 25 anos; no caso dos homens, para 30 anos. São avanços importantes para a educação, valorizando os professores. Era isso, Presidente.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Paulo Pereira da Silva.
PAULO PEREIRA DA SILVA|SOLIDARIEDADE|SP|Presidente Rodrigo Maia, eu queria mudar a orientação do Solidariedade para "sim", porque, primeiro, essa transição é a coisa mais injusta que há na reforma. Além disso, com essas cinco regras de transição, é quase impossível um trabalhador comum saber quando vai se aposentar. Por isso, levando em conta que nós também temos um destaque sobre isso, eu queria mudar aqui, com permissão do Líder Augusto Coutinho, a orientação do Solidariedade para o voto "sim" neste destaque do Deputado André Figueiredo, do PDT.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Vermelho.
VERMELHO|PSD|PR|Presidente, eu gostaria de dizer que V.Exa., com toda a sua calma e perícia na condução destes trabalhos, tem moral, Deputado Rodrigo Maia, para, no Colégio de Líderes, fazer com que aproveitemos esta energia com que estamos aqui nesta semana, a fim de que possamos dar segmento a esta votação e, se for o caso, segunda, terça e quarta-feira da semana que vem, fazermos a votação final em segundo turno. É importante esta consciência, porque lá fora o povo está observando os nossos passos e os nossos gestos. Aqui estamos para votar e entregar esta proposta da nova Previdência o mais rápido possível ao Senado Federal. Então, Presidente Rodrigo Maia, V.Exa. tem a liderança suficiente para colocar esta proposta em pauta, para entregarmos, ainda esta semana ou, no máximo, na semana que vem, o feito concluído para o nosso povo. Obrigado.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Luis Miranda.
LUIS MIRANDA|DEM|DF|Sr. Presidente, eu gostaria de expressar aqui a minha gratidão por hoje poder votar com os professores que estão aclamando os Deputados para que olhem também por eles. Ontem conseguimos, com o empenho do Líder Elmar Nascimento e de outros Líderes, aprovar emenda a favor dos policiais. Conseguimos reduzir a idade mínima para aposentadoria dos homens de 60 anos para 55 anos e diminuímos o tempo mínimo de contribuição para 15 anos. Eu sei que é pouco, comparado com o que a sociedade anseia. Toda essa flexibilização não se trata de privilégio, como alguns estão criticando, inclusive o partido do Governo. Isso veio do Governo e afetou radicalmente a vida de muitos. Nós criamos aqui um senso de justiça para ajudar não só a polícia, mas também os professores, como hoje iremos fazer. Os Líderes todos estiveram reunidos na luta pelos policiais. E eu, juntamente com o meu irmão e amigo Deputado Alan Rick e outros Deputados conquistamos essa vitória e vamos conquistar outra hoje para os professores. Obrigado, Presidente.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Júnior Bozzella.
JÚNIOR BOZZELLA|PSL|SP|Presidente, queria agradecer e parabenizar V.Exa. O mês de julho é dedicado ao combate às hepatites virais. A pedido do Movimento Brasileiro de Luta Contra as Hepatites Virais, eu assumi a Frente Parlamentar Mista de Combate às Hepatites Virais. Esta semana, fizemos o lançamento oficial da Frente. É importante dizer que o Ministro Mandetta atendeu a nossa solicitação e a diversos pedidos de pessoas que têm hepatite e têm dificuldade de acesso ao medicamento e alterou a classificação do componente de específico para estratégico, facilitando o acesso aos portadores de hepatite. Há muitas pessoas no País que não sabem que são portadoras de hepatite, uma doença que foi, por muito tempo, negligenciada pela Organização Mundial de Saúde. V.Exa. teve a sensibilidade de iluminar, a nosso pedido, no mês de julho, a Câmara dos Deputados com a cor amarela, que faz alusão ao combate às hepatites virais. Queria agradecer a V.Exa., Presidente Rodrigo Maia.
