autor|partido|uf|discurso
HENRIQUE FONTANA|PT|RS|Presidente, alertado aqui pela assessoria, talvez tenha havido um engano do nosso Relator. Houve uma mudança importante, Relator, no art. 26, § 3º. Está na página 34. Eu faço a questão de ordem, porque essa mudança não foi apresentada quando o Relator apresentou as mudanças. Dizia o § 3º: Art. 26 ......................................................................................................................................................................................................................................... § 3º A aposentadoria em regime próprio de Previdência com contagem recíproca de tempo do Regime Geral da Previdência Social somente será realizada mediante averbação de certidão de tempo de contribuição, cuja emissão exigirá o efetivo recolhimento de contribuição ou a respectiva indenização.  Isso é o que dizia o relatório até ontem. No relatório distribuído agora, há poucos minutos, entra uma frase que do meu ponto de vista inclusive atenta contra o direito adquirido, porque diz o § 3º:  "§ 3º Considera-se nula"  Š e eu enfatizo: considera-se nula Š  "a aposentadoria que tenha sido concedida ou que venha a ser concedida por Regime Próprio de Previdência com contagem recíproca do Regime Geral da Previdência mediante o cômputo..."  E aí segue o parágrafo. Isso quer dizer o seguinte, na minha leitura: se alguém, por exemplo, averbou um tempo do período em que tinha uma contribuição rural e se aposentou como servidor público ou averbou alguma coisa do Regime Geral e se aposentou no Regime Próprio, pode retroagir e anular aposentadorias já concedidas. Eu não compreendi, primeiro porque, se for isso, é um absurdo. Segundo, eu não compreendi por que isso entrou do texto. Eu chamo a atenção para isso, porque o Relator havia se esquecido de apresentar esse item quando apresentou as mudanças no relatório de ontem para hoje. Então eu peço esclarecimento, Presidente.
SAMUEL MOREIRA|PSDB|SP|Está bem. Nós vamos verificar aqui, Deputado Henrique, e já respondemos.
MARCELO RAMOS|PL|AM|Encaminhamento de votação. Como vota o PT? Orientação de bancada. Como vota o PT, por 1 minuto?
JANDIRA FEGHALI|B|RJ|Eu pedi a palavra pelo tempo de Liderança, Presidente.
MARCELO RAMOS|PL|AM|Desculpe-me, Deputada Jandira. É verdade. Pela Liderança da Minoria, tem a palavra a Deputada Jandira Feghali, pelo tempo de 7 minutos.
JANDIRA FEGHALI|B|RJ|Presidente, eu quero aqui... Primeiro, essa falta de silêncio está dificultando muito o nosso trabalho aqui, porque realmente é difícil se concentrar. Está todo o mundo falando ao mesmo tempo.
MARCELO RAMOS|PL|AM|Espere, Deputada. Peço que assegurem o tempo da Deputada. Eu vou fazer, mais uma vez, apelo aos Deputados que estão aqui atrás da Mesa para que se dirijam ao plenário, por favor! A cada vez que nós paralisamos por conta do barulho, nós atrasamos a sessão, cansamos mais todos os Deputados e Deputadas, nós mais nos desgastamos mais aqui. Nós estamos fazendo auto-obstrução por conta da conversa paralela e por conta da dificuldade de garantir a fala dos oradores. Passa a palavra à Deputada Jandira Feghali.
JANDIRA FEGHALI|B|RJ|Sr. Presidente, essa complementação de voto é a terceira versão do Deputado Samuel Moreira, que nos chega agora Š agora à noite. Ao que tudo indica, pelo que eu estou ouvindo por aqui, pode ser que haja mais alterações construídas pela madrugada para chegarem amanhã de manhã. Quero apenas dizer, em primeiro lugar, Presidente, que o Parlamento brasileiro não é composto apenas de Governo e legendas de Centro. Há aqui 135 Parlamentares da Oposição, que não conseguiram no decorrer do dia de hoje inteiro conversar com o Relator. Nós gostaríamos, sinceramente, de ter conversado com o Relator sobre alguns pontos desse Reunião de: 03/07/2019 relatório, para tentar influenciar na sua complementação de voto. Não conseguimos alcançar o Relator. Tentamos por várias vezes. Aliás, muitas conversas não se dão no âmbito da Câmara dos Deputados. Elas são transferidas para a residência oficial da Presidência. Então, fica difícil muitas vezes alcançar uma conversa, uma negociação política, uma discussão dentro do âmbito da Câmara de Deputados. Então, eu quero primeiro dizer o seguinte: a correlação de forças obviamente vai determinar o resultado desse processo, mas o respeito às diversas forças políticas aqui dentro deve ser garantido. Atropelar não é democrático, até porque a Oposição precisa ser ouvida, porque nós temos contribuição a dar do ponto de vista de conteúdo. Não nos ouvir não é respeitoso, até porque nós temos contribuições importantes em defesa do povo brasileiro. Nós não estamos aqui como biônicos, nós fomos eleitos e temos representatividade para dar opiniões e influenciar o resultado desse processo. Em segundo lugar, quero dizer que o acordo que inicialmente tinha sido construído inclusive com as legendas de centro não está sendo cumprido, Presidente, incluindo o BPC e os rurais. Explico: o BPC voltou para o texto, primeiro, constitucionalizado na complementação de voto. Inicialmente ele tinha sumido, no primeiro relatório. No segundo, ele volta para o relatório constitucionalizado, fixando o  per capita  em quatro salários mínimos. Agora ele volta não só na Constituição, mas estabelecendo que novos critérios de vulnerabilidade para poder ter acesso ao BPC estarão em lei ordinária, ou seja, para essas pessoas que estão quase abaixo da linha de miséria neste País, nós estamos dando um cheque em branco sobre os critérios de alcance do chamado Benefício de Prestação Continuada. Para a questão dos rurais, é mantida no § 14 do art. 195 a contribuição mínima por categoria de segurado em lei ordinária, o que significa que pode ali na frente voltar aquela exigência dos 600 reais por ano, o que pode levar à exclusão grande de muitos trabalhadores rurais, dos trabalhadores intermitentes e de outros trabalhadores urbanos. É uma pena que o Relator não esteja me ouvindo neste momento, esteja conversando. Uma terceira questão que eu quero levantar aqui, que eu acho fundamental, é reafirmar com toda a clareza e explicitação que continua a economia dessa reforma sobre a população pobre deste País Š pobre! A pensão por morte que está nesse texto e que atinge em grande maioria as mulheres não vai alcançar mais o salário mínimo, Presidente. Sr. Relator, é uma crueldade isso que se faz, porque agora o benefício não é mais de um salário mínimo do beneficiário, é da família inteira. Isso aqui é uma maldade que se estabeleceu para a pensão por morte neste País, constitucionalizando a pensão abaixo de um salário mínimo, coisa que nunca existiu. O abono salarial é uma das grandes economias dessa reforma e reduz para um nível abaixo do salário mínimo e num alcance de renda menor do que o de trabalhadores que hoje alcançam dois salários mínimos. O cálculo do benefício é outra crueldade que se faz. Ora, estou só dando alguns exemplos aqui para mostrar que o relatório piorou! O relatório piorou para todo o mundo, piorou para as categorias, piorou para o povo pobre, piorou inclusive para os servidores aposentados, que terão que continuar sendo tributados, coisa que já é questionada nesta Casa, porque pagar depois de aposentado é bitributação. Mas, antes Š eu quero a atenção dos Deputados Š, o aposentado tributava acima do teto do Regime Geral. Pelo relatório do Deputado Samuel, vai pagar agora acima de 1 salário mínimo. Isso é de uma maldade que eu nunca vi acontecer em nenhuma proposta que passou por esta Casa! Deputado Samuel Moreira, eu digo a V.Exa. que o seu relatório piorou. A cada complementação que V.Exa. faz, o relatório piora. E nós precisaríamos ter alertado isso com o olhar de quem tem vínculo real com a sociedade, dentro dos movimentos que organizadamente se colocam na sociedade brasileira. Por fim, eu gostaria de dizer, Presidente Marcelo Ramos, nos 30 segundos que me restam, que hoje pela manhã nós fizemos um acordo entre todos no sentido de que, com a mudança do relatório, nós não teríamos nenhuma votação, porque precisaríamos de prazo para fazer os destaques. Eu espero que esse acordo se cumpra, porque nós precisamos apresentar os destaques sobre a complementação do voto do Relator. Portanto, não há como votar nenhum texto hoje. Muito obrigada, Presidente.
MARCELO RAMOS|PL|AM|Obrigado, Deputada Jandira Feghali. Vou ouvir o Deputado Guimarães e, em seguida, ouvirei o Deputado Ivan Valente, como Líder. Tem a palavra o Deputado José Guimarães para uma questão de ordem.
JOSÉ GUIMARÃES|PT|CE|Sr. Presidente, trata-se do art. 114, inciso I. Foi feito um pedido de esclarecimento pelo Deputado Henrique Fontana, e o Relator pediu tempo para responder. Reunião de: 03/07/2019 Vejam, em relação ao relatório que está sendo apresentado, nem mesmo o Relator conseguiu responder à questão do Deputado Fontana. Na minha questão de ordem, Presidente, eu sugiro que esta sessão seja suspensa, até que o Relator possa fazer esclarecimento ao Plenário.
MARCELO RAMOS|PL|AM|Indeferido, Deputado. Com a palavra, pela Liderança do PSOL, o Deputado Ivan Valente. A fala do Líder tem precedência. Deputado Ivan Valente, V.Exa. tem o tempo de 4 minutos.
IVAN VALENTE|PSOL|SP|Sr. Presidente, antes que contem o meu tempo, eu gostaria que V.Exa. pedisse ao Plenário que fizesse silêncio. Está muito complicado falar aqui de trás.
MARCELO RAMOS|PL|AM|Mais uma vez, eu vou fazer um apelo. Eu vou repetir. Eu quero renovar o pedido à equipe da Assessoria que está aqui, bem ao lado do Deputado Ivan Valente. Nós precisamos ouvir o Deputado Ivan Valente.
IVAN VALENTE|PSOL|SP|Obrigado, Presidente. Sr. Presidente, Sras. e Srs. Deputados, eu recebi hoje Š queria dizer isto a todos os Deputados Š 12 requerimentos de informação do Ministério da Economia. Esses requerimentos de informação chegaram, neste dia, hoje, quando nós vamos votar a matéria, pedindo cálculo atuarial, microdados, informações de como se vai lascar os trabalhadores com 1 trilhão de reais. Em vez de termos este documento antes, para que os especialistas, as assessorias pudessem analisá-los, eles chegaram no dia de hoje. Eu quero fazer um repúdio a esse toque de caixa que se está dando para votar as matérias, porque dizem que o valor é de 1 trilhão de reais e acabou. Não se importam com quem vai se danar. Mas nós sabemos quem vai se danar: são os pobres, os que ganham 1, 2, 3 salários mínimos, ou, no máximo, até o teto da Previdência, do RGPS. Essa é a verdade deste relatório, Sr. Presidente. Nós temos que destrinchá-lo, nós temos que esclarecer à sociedade que eles continuam mantendo 1 trilhão de reais Š foi para 900 bilhões de reais, voltou para 1,1 trilhão de reais Š e ninguém sabe onde está o cálculo e como é a transparência. O que nós sabemos é que o abono salarial de um a dois salários mínimos tira 100 bilhões de pessoas que ganham de um a dois salários mínimos, gente! Dá para dizer que esse pessoal é rico, privilegiado? Tirar de 80% e passar a considerar 100% das contribuições a média vai tirar, no mínimo, 20% do salário de todos os trabalhadores do RGPS! Isso é uma vergonha! Isso é um estratagema para esfolar pobres! O BPC aqui também está sendo mudado. Nós queremos entender, na forma da lei, o que é vulnerabilidade. E nós queremos dizer o seguinte: ninguém chega a 40 anos de contribuição no País do desemprego, da sazonalidade, da informalidade; ninguém chega a 40 anos de carteira assinada; os trabalhadores não chegam nem a 20 anos, porque existe o desemprego. Está aí o desemprego! Está aí o desalento sendo ventilado! As pessoas não levam em conta isto: há uma imensa descontinuidade na contribuição. E há gente que começa a trabalhar com 10, 15 anos de idade no Brasil, então terá 50 anos de contribuição. Isso tudo está nesse relatório. Isso aqui é uma perversidade, é uma crueldade que não é divulgada. Por exemplo, a pensão por morte menor do que um salário mínimo, para mim, viola até a Constituição Federal. Viola a Constituição Federal, e nós estamos votando aqui. Isso é um absurdo! Tudo o que foi colocado é para tirar o dinheiro de cá. Não se taxam grandes heranças, não se taxam grandes fortunas e, pior ainda, não se taxam lucros e dividendos. Só isso aí daria 500 bilhões de reais em 10 anos! Taxar lucros e dividendos de quem pode pagar! Nós não só temos que fazer isso, mas também temos que fazer uma auditoria da dívida pública brasileira; nós temos que fazer uma força-tarefa para acabar com a sonegação fiscal. Isso traria um aumento de 500 bilhões de reais. Na verdade, se somarmos o que ganharíamos com uma reforma tributária, nós não teríamos 1 trilhão de reais, nós teríamos 2 trilhões de reais, sem sacrificar os trabalhadores lá embaixo. Por isso, nós estamos em obstrução. Nós vamos denunciar isto: a base da sociedade brasileira, que são os trabalhadores, é a mais prejudicada.
MARCELO RAMOS|PL|AM|Tem a palavra o Deputado Bira do Pindaré, pela Liderança do PSB, pelo tempo de 5 minutos. Depois, terá a palavra a Deputada Perpétua Almeida, pela Liderança do PCdoB.
BIRA DO PINDARÉ|PSB|MA|Sr. Presidente, eu quero fazer um apelo a V.Exa. e ao Relator Samuel Moreira, que até aqui Š ou pelo menos até ontem Š tem conduzido de maneira correta e tranquila o debate, permitindo que ele Reunião de: 03/07/2019 fluísse e que todas as vozes, todos os segmentos aqui representados pudessem se expressar. Mas, neste momento, o que nós estamos testemunhando é o exercício do rolo compressor. E nós não podemos permitir que um debate de tamanha envergadura, com tamanho impacto sobre a sociedade brasileira, sobretudo sobre os mais pobres e a classe média, possa ser discutido dessa forma. Nós acabamos de receber aqui a segunda complementação de voto do Deputado Samuel Moreira, e não tivemos tempo sequer de aprofundar o debate sobre as alterações. Aliás, há alterações, como apontou aqui o Deputado Henrique Fontana, que sequer foram percebidas pelo próprio Relator, que não soube nem responder ao Deputado Henrique Fontana! Então, como é que podemos discutir um assunto dessa envergadura sem dar a devida profundidade para esse debate e para essa discussão? Nós não podemos aceitar, Sr. Presidente. É por isso que faço um apelo a V.Exa.; ao Deputado Samuel, Relator, para que mantenhamos o ritmo dos trabalhos... (Desligamento automático do microfone.)
BIRA DO PINDARÉ|PSB|MA|Devolva o som, o áudio, por gentileza. Que nós mantenhamos o ritmo dos trabalhos, que nós possamos continuar debatendo com a mesma qualidade que vínhamos fazendo até o presente momento, porque o que se está propondo aqui, o que se quer fazer na calada desta noite é aprovar um relatório que faz retroceder, inclusive, o próprio voto do Relator, porque aqui foi cantado em verso e prosa: "Os rurais vão ficar de fora da reforma; o BPC vai ficar fora da reforma".  Mas não é o que nós estamos vendo. Os rurais estão dentro, porque eles estão tirando os rurais da Constituição. Estão tirando o BPC da Constituição! Estão jogando para a lei ordinária! E essa é uma decisão ordinária, que não merece de nós nenhum tipo de reconhecimento. É por isso que nós temos que apelar para o bom senso... (Desligamento automático do microfone.)
